state_scid,school_name,district,county,locale,charter,magnet,title_1,num_students,pct_erw_benchmark_met_12,pct_math_benchmark_met_12,pct_erw_benchmark_met_11,pct_math_benchmark_met_11,pct_both_benchmarks_met_12,pct_both_benchmarks_11,free_reduced_lunch,sat_participation_rate
33672073335973.0,Perris High,Perris Union High,Riverside County,Suburb: Large,No,No,Yes,2175.0,48.97,21.38,58.49,25.16,19.31,22.64,0.8951724137931034,0.28679245283018867
49708624935151.0,Petaluma High,Petaluma Joint Union High,Sonoma County,City: Small,No,No,No,1381.0,89.15,67.44,94.02,77.78,65.89,77.78,0.35047067342505434,0.3936
50711755030135.0,Peter Johansen High,Modesto City High,Stanislaus County,City: Midsize,No,No,Yes,1754.0,56.96,22.78,82.43,55.41,21.52,54.05,0.7730900798175598,0.18523002421307505
10621660132134.0,Phillip J Patino School of Entrepreneurship,Fresno Unified,Fresno County,City: Large,No,Yes,Yes,250.0,94.74,57.89,39.68,22.22,57.89,20.63,0.788,0.5815602836879432
19647331930650.0,Phineas Banning Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,2430.0,54.55,23.3,34.24,14.2,22.16,13.42,0.9296296296296296,0.6090026478375993
1612750136515.0,Piedmont High,Piedmont City Unified,Alameda County,Suburb: Large,No,No,No,831.0,96.88,90.63,100.00,98.95,89.06,98.95,0.012033694344163659,0.4087403598971722
43694274335907.0,Piedmont Hills High,East Side Union High,Santa Clara County,City: Large,No,Yes,No,2051.0,86.55,78.57,79.42,70.02,74.79,67.56,0.24329595319356412,0.7061855670103093
6616140635250.0,Pierce High,Pierce Joint Unified,Colusa County,Town: Distant,No,No,Yes,434.0,52.38,14.29,68.42,44.74,14.29,44.74,0.6428571428571429,0.28640776699029125
49709204935292.0,Piner High,Santa Rosa High,Sonoma County,City: Midsize,No,No,Yes,1370.0,77.91,39.53,88.00,62.0,38.37,62.0,0.49416058394160584,0.2054380664652568
7617960735316.0,Pinole Valley High,West Contra Costa Unified,Contra Costa County,Suburb: Large,No,No,No,1261.0,46.99,24.1,87.04,59.26,23.29,57.41,0.5717684377478192,0.5439856373429084
43696664335949.0,Pioneer High,San Jose Unified,Santa Clara County,City: Large,No,No,No,1597.0,87.5,68.75,84.33,65.8,65.63,64.75,0.2598622417031935,0.595771144278607
19651281936889.0,Pioneer High,Whittier Union High,Los Angeles County,Suburb: Large,No,No,Yes,1181.0,57.02,41.32,65.63,62.5,38.02,54.17,0.8365791701947503,0.36348408710217756
57727100101162.0,Pioneer High,Woodland Joint Unified,Yolo County,Suburb: Small,No,No,Yes,1541.0,72.8,45.6,79.52,53.01,41.6,53.01,0.527579493835172,0.28493150684931506
42693100102285.0,Pioneer Valley High,Santa Maria Joint Union High,Santa Barbara County,City: Midsize,No,No,Yes,2947.0,66.43,41.26,72.38,63.81,39.16,58.1,0.7662029182219205,0.19682539682539682
7617880735407.0,Pittsburg Senior High,Pittsburg Unified,Contra Costa County,Suburb: Large,No,No,No,3604.0,59.21,34.66,72.52,40.46,32.13,38.93,0.6537180910099889,0.33729662077596995
31668943135704.0,Placer High,Placer Union High,Placer County,Town: Fringe,No,No,Yes,1347.0,86.14,70.3,94.05,88.1,68.32,84.52,0.3363028953229399,0.28072837632776937
34673140108753.0,Pleasant Grove High,Elk Grove Unified,Sacramento County,Suburb: Large,No,No,No,2555.0,91.67,83.77,95.74,92.46,82.02,89.84,0.2696673189823875,0.4516949152542373
4614240437558.0,Pleasant Valley High,Chico Unified,Butte County,City: Small,No,No,No,1913.0,85.93,74.07,88.89,84.97,70.37,81.05,0.3282801881860951,0.3150984682713348
37683383735750.0,Point Loma High,San Diego Unified,San Diego County,City: Large,No,No,No,1846.0,87.96,70.16,89.08,75.63,69.11,73.11,0.3531960996749729,0.4583333333333333
33672153336237.0,Polytechnic High,Riverside Unified,Riverside County,City: Large,No,No,No,2515.0,64.91,43.86,78.43,61.57,38.6,58.04,0.5542743538767395,0.38795180722891565
19647251936947.0,Polytechnic High,Long Beach Unified,Los Angeles County,City: Large,No,Yes,No,3965.0,64.91,43.66,60.68,39.32,42.34,38.11,0.6032786885245902,0.716933867735471
19649071937028.0,Pomona High,Pomona Unified,Los Angeles County,Suburb: Large,No,No,Yes,1123.0,40.0,19.23,51.91,30.53,14.62,25.19,0.918967052537845,0.45233968804159447
9618530936302.0,Ponderosa High,El Dorado Union High,El Dorado County,Suburb: Large,No,No,No,1866.0,90.58,80.43,92.94,92.35,78.26,87.65,0.17631296891747053,0.3552479815455594
54755235434113.0,Porterville High,Porterville Unified,Tulare County,Suburb: Small,No,Yes,Yes,2067.0,62.61,29.57,68.38,41.88,25.22,38.46,0.814707305273343,0.24733475479744135
37682963735867.0,Poway High,Poway Unified,San Diego County,City: Small,No,No,Yes,2293.0,89.78,82.26,93.31,87.63,79.57,84.95,0.23680767553423462,0.43733092876465285
43694014336137.0,Prospect High,Campbell Union High,Santa Clara County,Suburb: Large,No,No,Yes,1549.0,83.57,65.71,90.18,80.37,62.14,79.14,0.2989025177533893,0.4002642007926024
48705400125310.0,Public Safety Academy,Fairfield-Suisun Unified,Solano County,Suburb: Midsize,No,No,No,740.0,71.88,56.25,85.00,70.0,50.0,60.0,0.43648648648648647,0.37410071942446044
19647330124487.0,Public Service Community at Diego Rivera Learning Complex,Los Angeles Unified,Los Angeles County,Suburb: Large,No,No,Yes,543.0,42.42,9.09,19.23,13.46,6.06,12.5,0.9815837937384899,0.524904214559387
19642461937051.0,Quartz Hill High,Antelope Valley Union High,Los Angeles County,Suburb: Large,No,No,Yes,3013.0,89.36,61.17,71.20,38.22,60.11,36.82,0.4198473282442748,0.5162822252374492
19647330119727.0,Ramon C. Cortines School of Visual and Performing Arts,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,1169.0,69.19,31.28,55.36,23.88,29.38,21.45,0.6946107784431138,0.7485029940119761
33672153336492.0,Ramona High,Riverside Unified,Riverside County,City: Large,No,Yes,Yes,2030.0,61.61,35.27,67.76,49.73,31.25,45.9,0.8113300492610838,0.3846880907372401
37683043735974.0,Ramona High,Ramona City Unified,San Diego County,Town: Fringe,No,No,No,1550.0,80.53,61.95,88.04,76.09,58.41,73.91,0.33741935483870966,0.28751753155680226
30665223035706.0,Rancho Alamitos High,Garden Grove Unified,Orange County,Suburb: Large,No,No,Yes,1768.0,72.83,47.4,75.33,54.19,44.51,50.66,0.7539592760180995,0.4645760743321719
37682963730819.0,Rancho Bernardo High,Poway Unified,San Diego County,City: Large,No,No,No,2352.0,91.54,80.51,95.03,92.4,77.94,89.77,0.1445578231292517,0.5129490392648287
37684523730728.0,Rancho Buena Vista High,Vista Unified,San Diego County,Suburb: Large,No,No,Yes,2069.0,78.87,68.31,88.55,81.68,66.9,77.1,0.5534074432092798,0.2823164426059979
56725460131698.0,Rancho Campana High,Oxnard Union High,Ventura County,Rural: Fringe,No,No,No,735.0,84.8,68.0,82.98,64.54,64.8,64.54,0.16326530612244897,0.8235294117647058
49738824935482.0,Rancho Cotate High,Cotati-Rohnert Park Unified,Sonoma County,Suburb: Large,No,No,No,1463.0,65.71,41.9,76.67,50.0,37.14,46.67,0.3745727956254272,0.22727272727272727
36676523630571.0,Rancho Cucamonga High,Chaffey Joint Union High,San Bernardino County,Suburb: Large,No,No,No,3397.0,75.92,51.11,85.68,73.62,47.91,69.1,0.4012363850456285,0.48493975903614456
19647330124529.0,Rancho Dominguez Preparatory,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,777.0,40.0,22.5,35.11,16.03,17.5,13.74,0.7850707850707851,0.66796875
33671730127316.0,Rancho Mirage High,Palm Springs Unified,Riverside County,Suburb: Large,No,No,Yes,1528.0,69.77,38.37,80.15,55.73,37.21,52.67,0.7899214659685864,0.2862796833773087
33752423330552.0,Rancho Verde High,Val Verde Unified,Riverside County,Suburb: Large,No,No,Yes,1972.0,47.35,21.44,49.58,23.22,19.96,21.76,0.7429006085192698,0.9331366764995084
52716395237201.0,Red Bluff High,Red Bluff Joint Union High,Tehama County,Rural: Fringe,No,No,Yes,1620.0,76.09,65.22,80.00,75.71,63.04,68.57,0.6654320987654321,0.16547788873038516
36678433630779.0,Redlands East Valley High,Redlands Unified,San Bernardino County,Suburb: Large,No,No,No,1970.0,72.07,53.46,73.47,53.99,51.6,51.41,0.5309644670050762,0.7652671755725191
36678433635042.0,Redlands Senior High,Redlands Unified,San Bernardino County,City: Small,No,No,No,2302.0,74.72,60.56,73.50,58.35,55.0,55.01,0.5069504778453519,0.7281728172817282
19753411937143.0,Redondo Union High,Redondo Beach Unified,Los Angeles County,Suburb: Large,No,No,No,3103.0,92.11,79.47,96.79,91.84,77.89,90.67,0.1601675797615211,0.3663230240549828
21654822132587.0,Redwood High,Tamalpais Union High,Marin County,Suburb: Large,No,No,No,1947.0,97.16,89.77,98.45,94.82,89.77,93.78,0.08217770929635336,0.4155405405405405
54722565434527.0,Redwood High,Visalia Unified,Tulare County,City: Midsize,No,No,Yes,2404.0,81.69,55.63,92.31,76.07,54.23,75.21,0.5145590682196339,0.2610887096774194
10622651035310.0,Reedley High,Kings Canyon Joint Unified,Fresno County,Town: Distant,No,No,Yes,1888.0,67.0,37.0,79.02,40.56,35.0,39.86,0.784427966101695,0.2956204379562044
10622650126292.0,Reedley Middle College High,Kings Canyon Joint Unified,Fresno County,Town: Distant,Yes,No,Yes,227.0,54.55,31.82,70.00,47.5,27.27,45.0,0.7797356828193832,0.7209302325581395
19647251996503.0,Renaissance High School for the Arts,Long Beach Unified,Los Angeles County,City: Large,No,Yes,No,441.0,62.3,24.59,55.00,17.0,24.59,16.0,0.5827664399092971,0.7703349282296651
19647331937226.0,Reseda Charter High,Los Angeles Unified,Los Angeles County,City: Large,Yes,Yes,Yes,1371.0,34.69,17.01,39.57,23.74,15.31,21.58,0.8198395331874544,0.8474074074074074
36678503630597.0,Rialto High,Rialto Unified,San Bernardino County,City: Midsize,No,No,Yes,2825.0,69.41,43.53,46.15,22.46,42.35,21.23,0.9037168141592921,0.6074074074074074
7617960735902.0,Richmond High,West Contra Costa Unified,Contra Costa County,Suburb: Large,No,No,Yes,1494.0,30.12,14.91,52.13,30.85,12.42,26.6,0.8888888888888888,0.5416666666666666
15635291530385.0,Ridgeview High,Kern High,Kern County,City: Large,No,No,Yes,2673.0,60.41,37.55,72.73,62.63,33.06,55.56,0.691358024691358,0.2598187311178248
36678683635265.0,Rim of the World Senior High,Rim of the World Unified,San Bernardino County,Rural: Fringe,No,No,Yes,954.0,73.21,33.93,91.49,55.32,30.36,53.19,0.4832285115303983,0.2458233890214797
34674473436714.0,Rio Americano High,San Juan Unified,Sacramento County,Suburb: Large,No,No,No,1953.0,89.13,67.39,93.43,83.84,65.22,81.82,0.2345110087045571,0.39069767441860465
34765053436979.0,Rio Linda High,Twin Rivers Unified,Sacramento County,Suburb: Large,No,No,Yes,1672.0,42.4,30.74,73.77,57.38,27.56,52.46,0.8265550239234449,0.4963924963924964
56725465634761.0,Rio Mesa High,Oxnard Union High,Ventura County,Suburb: Large,No,No,Yes,2269.0,44.89,29.83,47.15,27.79,27.84,24.57,0.619215513442045,0.7036346691519105
34674134835302.0,Rio Vista High,River Delta Joint Unified,Solano County,Town: Fringe,No,No,No,404.0,69.05,40.48,37.33,24.0,38.1,21.33,0.5123762376237624,0.5909090909090909
39686503935756.0,Ripon High,Ripon Unified,San Joaquin County,Suburb: Small,No,No,No,1000.0,86.11,48.61,91.67,72.92,47.22,71.88,0.315,0.40481927710843374
57726945735154.0,River City High,Washington Unified,Yolo County,City: Small,No,No,Yes,2183.0,60.22,39.23,79.84,58.91,36.46,55.81,0.6376546037562987,0.31093279839518556
51714640107722.0,River Valley High,Yuba City Unified,Sutter County,City: Small,No,No,Yes,1896.0,80.8,60.0,77.19,69.3,60.0,64.91,0.7320675105485233,0.2592190889370933
50755565036850.0,Riverbank High,Riverbank Unified,Stanislaus County,Suburb: Large,No,No,Yes,752.0,57.5,32.5,57.69,32.05,27.5,26.92,0.7473404255319149,0.36085626911314983
10754081035575.0,Riverdale High,Riverdale Joint Unified,Fresno County,Town: Fringe,No,No,Yes,552.0,46.34,24.39,73.91,43.48,21.95,41.3,0.7771739130434783,0.34523809523809523
36678270113928.0,Riverside Preparatory,Oro Grande,San Bernardino County,Suburb: Large,Yes,No,Yes,2456.0,63.04,32.61,73.17,29.27,28.26,26.83,0.7422638436482085,0.31636363636363635
33672150131359.0,Riverside STEM Academy,Riverside Unified,Riverside County,City: Large,No,No,No,656.0,97.14,94.29,97.67,100.0,91.43,97.67,0.3246951219512195,0.7572815533980582
15634120116384.0,Robert F. Kennedy High,Delano Joint Union High,Kern County,Rural: Fringe,No,No,Yes,1272.0,53.98,35.4,64.91,42.11,30.09,36.84,0.9174528301886793,0.3996478873239437
19647336058002.0,Robert Fulton College Preparatory,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,1366.0,42.11,21.05,36.67,12.78,19.3,11.67,0.9612005856515373,0.7571884984025559
31750853130150.0,Rocklin High,Rocklin Unified,Placer County,Suburb: Large,No,No,No,2228.0,89.64,81.35,95.45,89.67,78.76,88.84,0.14766606822262118,0.4150763358778626
39685850108225.0,Ronald E. McNair High,Lodi Unified,San Joaquin County,City: Large,No,No,Yes,1842.0,59.63,40.37,79.31,63.79,34.16,60.34,0.7833876221498371,0.24689966178128522
10621661035831.0,Roosevelt High,Fresno Unified,Fresno County,City: Large,No,Yes,Yes,2160.0,31.34,5.97,33.20,11.2,5.97,8.4,0.9111111111111111,0.33509513742071884
19645191937481.0,Rosemead High,El Monte Union High,Los Angeles County,Suburb: Large,No,No,Yes,1806.0,81.01,64.8,85.27,64.29,62.57,62.05,0.8233665559246954,0.43661971830985913
34674390101972.0,Rosemont High,Sacramento City Unified,Sacramento County,Suburb: Large,No,No,Yes,1353.0,74.63,56.72,62.89,28.91,55.22,27.73,0.6711012564671102,0.541038525963149
31669283136504.0,Roseville High,Roseville Joint Union High,Placer County,City: Midsize,No,No,Yes,2006.0,87.9,61.78,86.84,73.16,59.87,68.95,0.28863409770687937,0.3743257820927724
56726035635008.0,Royal High,Simi Valley Unified,Ventura County,Suburb: Midsize,No,No,Yes,2131.0,89.47,65.41,93.75,79.69,60.9,78.13,0.340215861098076,0.2715920915712799
36676783630522.0,Ruben S. Ayala High,Chino Valley Unified,San Bernardino County,Suburb: Large,No,No,No,2738.0,82.37,65.11,81.86,57.14,63.31,54.41,0.2677136596055515,0.8506493506493507
33670903337136.0,Rubidoux High,Jurupa Unified,Riverside County,Suburb: Large,No,No,Yes,1605.0,51.33,23.89,57.89,40.79,23.89,30.26,0.7495327102803738,0.2574931880108992
30666703035821.0,Saddleback High,Santa Ana Unified,Orange County,City: Large,No,No,Yes,1525.0,33.02,24.92,50.52,43.3,19.94,31.96,0.8334426229508197,0.5718194254445964
37735510127423.0,Sage Creek High,Carlsbad Unified,San Diego County,City: Midsize,No,No,No,1326.0,93.96,79.19,96.41,85.63,78.52,85.03,0.2239819004524887,0.5337837837837838
28662902837102.0,Saint Helena High,Saint Helena Unified,Napa County,Town: Fringe,No,No,No,482.0,87.23,59.57,87.76,69.39,59.57,67.35,0.37344398340248963,0.40336134453781514
27661592734556.0,Salinas High,Salinas Union High,Monterey County,City: Midsize,No,No,Yes,2688.0,71.23,41.51,81.22,62.94,39.15,60.41,0.5721726190476191,0.3217938630999213
35675383537008.0,San Benito High,San Benito High,San Benito County,Town: Distant,No,No,Yes,3099.0,75.12,50.24,83.63,63.16,47.32,60.23,0.5301710229106164,0.25700615174299385
36678763635844.0,San Bernardino High,San Bernardino City Unified,San Bernardino County,City: Midsize,No,Yes,Yes,1565.0,56.38,25.53,38.43,14.93,20.21,11.19,0.9156549520766774,0.5201149425287356
30664643036001.0,San Clemente High,Capistrano Unified,Orange County,Suburb: Large,No,No,Yes,2992.0,92.31,81.2,92.58,79.86,79.91,79.15,0.2717245989304813,0.3414795244385733
37683380107052.0,San Diego Business/Leadership,San Diego Unified,San Diego County,City: Large,No,Yes,Yes,562.0,44.44,11.11,64.71,17.65,5.56,17.65,0.7722419928825622,0.14644351464435146
37683380107029.0,San Diego International Studies,San Diego Unified,San Diego County,City: Large,No,Yes,Yes,1184.0,68.1,37.93,90.85,69.93,37.07,69.93,0.49239864864864863,0.4761061946902655
37683380107219.0,San Diego Science and Technology,San Diego Unified,San Diego County,City: Large,No,Yes,Yes,847.0,60.34,32.76,70.91,41.82,31.03,40.0,0.7615112160566706,0.3062330623306233
37683383730371.0,San Diego SCPA,San Diego Unified,San Diego County,City: Large,No,Yes,Yes,1375.0,82.29,50.0,81.18,60.0,47.92,60.0,0.5236363636363637,0.49184782608695654
37683463737418.0,San Dieguito HS Academy,San Dieguito Union High,San Diego County,Suburb: Large,No,No,Yes,1959.0,92.11,75.26,94.47,88.51,73.68,88.09,0.1383358856559469,0.4696132596685083
19643291937739.0,San Dimas High,Bonita Unified,Los Angeles County,Suburb: Large,No,No,No,1335.0,80.6,50.75,79.02,51.34,47.76,49.11,0.3857677902621723,0.5620094191522763
19647331937622.0,San Fernando Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,2082.0,51.04,29.17,38.30,20.09,25.0,17.97,0.9164265129682997,0.6886898096304591
19757131937697.0,San Gabriel High,Alhambra Unified,Los Angeles County,Suburb: Large,No,No,Yes,1984.0,74.73,66.3,83.71,82.58,60.44,74.62,0.7837701612903226,0.5249266862170088
36678763636081.0,San Gorgonio High,San Bernardino City Unified,San Bernardino County,City: Midsize,No,No,Yes,1836.0,62.35,34.71,46.86,14.86,32.94,13.14,0.8981481481481481,0.5771365149833518
33672493337656.0,San Jacinto High,San Jacinto Unified,Riverside County,Suburb: Midsize,No,No,Yes,2748.0,57.84,27.03,36.51,14.29,23.78,13.69,0.75764192139738,0.5785054575986566
43696664337200.0,San Jose High,San Jose Unified,Santa Clara County,City: Large,No,No,Yes,1009.0,48.57,31.43,38.59,16.6,31.43,14.52,0.7373637264618434,0.5443786982248521
34674473438504.0,San Juan High,San Juan Unified,Sacramento County,Suburb: Large,No,No,Yes,589.0,50.0,22.5,61.54,28.85,17.5,26.92,0.7707979626485568,0.2920634920634921
30664640113381.0,San Juan Hills High,Capistrano Unified,Orange County,Suburb: Large,No,No,Yes,2811.0,90.2,69.61,93.66,85.85,68.14,84.39,0.2934898612593383,0.34631668077900085
1612910137588.0,San Leandro High,San Leandro Unified,Alameda County,Suburb: Large,No,No,No,2711.0,71.5,43.01,52.18,30.57,39.9,26.64,0.5617853190704537,0.5162569389373514
1613090137810.0,San Lorenzo High,San Lorenzo Unified,Alameda County,Suburb: Large,No,No,Yes,1334.0,61.54,39.56,76.12,59.7,31.87,55.22,0.6596701649175413,0.23867069486404835
44698074436754.0,San Lorenzo Valley High,San Lorenzo Valley Unified,Santa Cruz County,Rural: Fringe,No,No,No,751.0,82.5,57.5,96.30,71.6,57.5,70.37,0.23169107856191745,0.35693215339233036
40688094036703.0,San Luis Obispo High,San Luis Coastal Unified,San Luis Obispo County,City: Small,No,No,No,1602.0,91.91,80.88,92.96,87.94,78.68,86.43,0.23845193508114856,0.44966442953020136
37737913737632.0,San Marcos High,San Marcos Unified,San Diego County,Suburb: Large,No,No,No,3556.0,87.3,65.47,89.63,76.33,62.87,75.0,0.3093363329583802,0.4314592545799116
42767864235230.0,San Marcos Senior High,Santa Barbara Unified,Santa Barbara County,Suburb: Midsize,No,No,Yes,1981.0,86.34,65.03,96.76,87.03,63.39,87.03,0.4098939929328622,0.35658914728682173
21654172133056.0,San Marin High,Novato Unified,Marin County,Suburb: Large,No,No,No,1127.0,92.73,70.91,89.23,83.08,70.91,80.77,0.26353149955634425,0.4519774011299435
19649641937754.0,San Marino High,San Marino Unified,Los Angeles County,Suburb: Large,No,No,Yes,1038.0,95.0,93.33,98.17,97.56,91.67,96.34,0.07803468208092486,0.5318352059925093
41690474136370.0,San Mateo High,San Mateo Union High,San Mateo County,City: Midsize,No,No,Yes,1741.0,86.71,70.63,87.33,80.09,69.93,76.92,0.35152211372774267,0.4307692307692308
37681063730058.0,San Pasqual High,Escondido Union High,San Diego County,Suburb: Large,No,No,Yes,2202.0,78.13,51.56,79.86,64.58,49.48,62.5,0.6049046321525886,0.32558139534883723
13632141337609.0,San Pasqual Valley High,San Pasqual Valley Unified,Imperial County,Rural: Fringe,No,No,Yes,179.0,31.58,15.79,35.29,5.88,10.53,5.88,0.9608938547486033,0.42857142857142855
19647331937838.0,San Pedro Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,2549.0,68.0,40.0,50.94,29.14,39.2,27.04,0.6127893291486858,0.5799614643545279
21654662133262.0,San Rafael High,San Rafael City High,Marin County,City: Small,No,No,Yes,1379.0,78.15,63.87,89.34,75.41,59.66,72.13,0.6069615663524293,0.3795275590551181
7618040736504.0,San Ramon Valley High,San Ramon Valley Unified,Contra Costa County,Suburb: Large,No,No,No,2062.0,94.19,78.71,98.37,91.84,78.71,91.02,0.03588748787584869,0.3894839337877313
37684113731502.0,San Ysidro High,Sweetwater Union High,San Diego County,Rural: Fringe,No,No,Yes,2409.0,65.64,45.13,69.06,46.96,38.97,41.99,0.7530095475300955,0.2958300550747443
10624141036094.0,Sanger High,Sanger Unified,Fresno County,Town: Fringe,No,No,Yes,3259.0,62.19,37.5,73.02,61.4,34.38,53.95,0.6903958269407794,0.3699861687413555
30666703036357.0,Santa Ana High,Santa Ana Unified,Orange County,City: Large,No,No,Yes,3260.0,24.68,13.43,49.04,33.65,10.53,26.92,0.8754601226993866,0.5398293029871978
42767864235727.0,Santa Barbara Senior High,Santa Barbara Unified,Santa Barbara County,City: Small,No,No,Yes,2191.0,89.17,68.79,87.03,76.99,66.88,74.9,0.41533546325878595,0.3796740172579099
43696744330122.0,Santa Clara High,Santa Clara Unified,Santa Clara County,City: Midsize,No,No,Yes,2034.0,81.29,61.4,73.08,50.27,59.06,46.7,0.3834808259587021,0.5931263858093127
44698234437109.0,Santa Cruz High,Santa Cruz City High,Santa Cruz County,City: Small,No,Yes,No,1106.0,86.61,78.57,93.67,88.61,75.0,86.08,0.2631103074141049,0.4972375690607735
19651281937903.0,Santa Fe High,Whittier Union High,Los Angeles County,Suburb: Large,No,No,Yes,2054.0,71.59,40.15,75.68,61.26,37.5,56.31,0.7234664070107109,0.4597918637653737
42693104236030.0,Santa Maria High,Santa Maria Joint Union High,Santa Barbara County,City: Midsize,No,No,Yes,2897.0,65.49,52.11,54.70,49.72,47.89,38.12,0.8384535726613739,0.2753623188405797
19649801938000.0,Santa Monica High,Santa Monica-Malibu Unified,Los Angeles County,City: Small,No,No,Yes,2816.0,86.41,68.64,92.02,82.51,67.94,80.99,0.3132102272727273,0.3997093023255814
56768285635776.0,Santa Paula High,Santa Paula Unified,Ventura County,Town: Fringe,No,No,Yes,1670.0,71.58,47.37,68.10,51.72,43.16,49.14,0.7736526946107785,0.28864569083447333
49709204936803.0,Santa Rosa High,Santa Rosa High,Sonoma County,City: Midsize,No,No,Yes,1911.0,88.89,67.78,96.27,85.82,67.78,85.07,0.3087388801674516,0.23455497382198953
56726035630322.0,Santa Susana High,Simi Valley Unified,Ventura County,Suburb: Midsize,No,Yes,No,1034.0,97.01,80.6,98.97,92.78,80.6,92.78,0.23210831721470018,0.3076923076923077
43694274330023.0,Santa Teresa High,East Side Union High,Santa Clara County,City: Large,No,Yes,No,2180.0,83.51,62.89,74.03,57.14,61.86,53.68,0.20458715596330276,0.6253574833174452
42693284236345.0,Santa Ynez Valley Union High,Santa Ynez Valley Union High,Santa Barbara County,Town: Distant,No,No,Yes,870.0,91.3,71.01,86.90,76.19,69.57,75.0,0.29540229885057473,0.3501144164759725
37681303737905.0,Santana High,Grossmont Union High,San Diego County,Suburb: Large,No,No,Yes,1688.0,77.68,67.86,83.49,74.31,59.82,69.72,0.43483412322274884,0.2759051186017478
19647330109447.0,Santee Education Complex,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,1788.0,28.14,9.28,32.35,13.75,8.38,11.86,0.9804250559284117,0.8402860548271752
30665223036555.0,Santiago High,Garden Grove Unified,Orange County,Suburb: Large,No,No,Yes,1967.0,56.91,32.52,64.00,44.0,27.64,38.22,0.8301982714794103,0.46358267716535434
33670333330701.0,Santiago High,Corona-Norco Unified,Riverside County,City: Midsize,No,No,No,3710.0,79.85,64.03,86.07,75.87,60.97,72.39,0.2986522911051213,0.4597568037058483
43695344337762.0,Saratoga High,Los Gatos-Saratoga Union High,Santa Clara County,Suburb: Large,No,No,–,1368.0,97.73,95.45,98.80,97.19,94.32,97.19,0.021198830409356724,0.491970802919708
19651361931740.0,Saugus High,William S. Hart Union High,Los Angeles County,Suburb: Large,No,No,No,2526.0,89.6,71.29,97.97,86.99,68.81,86.18,0.18052256532066507,0.38922675933970463
30664313036712.0,Savanna High,Anaheim Union High,Orange County,City: Large,No,No,Yes,1806.0,66.67,46.49,60.29,36.03,43.86,30.88,0.7929125138427464,0.26652452025586354
19647330117762.0,School for the Visual Arts and Humanities,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,422.0,39.06,7.81,26.44,14.94,4.69,9.2,0.9383886255924171,0.8342541436464088
19647330112029.0,School of Business and Tourism at Contreras Learning Complex,Los Angeles Unified,Los Angeles County,City: Large,No,No,Yes,431.0,43.02,19.77,34.21,14.04,18.6,9.65,0.9837587006960556,0.9615384615384616
34674390114546.0,School of Engineering & Sciences,Sacramento City Unified,Sacramento County,City: Large,No,No,Yes,538.0,75.0,62.5,61.70,42.55,62.5,42.55,0.70817843866171,0.6173913043478261
19648081930155.0,Schurr High,Montebello Unified,Los Angeles County,Suburb: Large,No,No,Yes,2663.0,67.29,42.52,71.49,49.36,39.25,47.66,0.7915884340968832,0.33557548579970103
19647330126540.0,Sci Tech Engr Arts and Math at Legacy High Sch Complex,Los Angeles Unified,Los Angeles County,Suburb: Large,No,No,Yes,585.0,51.28,33.33,61.54,33.33,29.49,32.48,0.8427350427350427,0.7222222222222222
44754324430211.0,Scotts Valley High,Scotts Valley Unified,Santa Cruz County,Suburb: Midsize,No,No,No,793.0,93.33,81.11,96.05,86.84,81.11,86.84,0.09457755359394704,0.4088669950738916
37683383730884.0,Scripps Ranch High,San Diego Unified,San Diego County,City: Large,No,No,No,2131.0,93.73,84.71,97.26,94.53,82.75,93.31,0.14734866259971843,0.5509433962264151
27660922735348.0,Seaside High,Monterey Peninsula Unified,Monterey County,Suburb: Midsize,No,No,Yes,1053.0,42.94,27.68,47.06,35.29,23.73,25.88,0.7749287749287749,0.4897196261682243
30666700108365.0,Segerstrom High,Santa Ana Unified,Orange County,City: Large,No,No,Yes,2480.0,48.71,34.12,75.79,65.26,29.65,58.95,0.6995967741935484,0.5535553555355536
10624301036672.0,Selma High,Selma Unified,Fresno County,Town: Fringe,No,No,Yes,1770.0,59.15,38.73,70.97,41.13,34.51,39.52,0.7824858757062146,0.3111111111111111
41690624136693.0,Sequoia High,Sequoia Union High,San Mateo County,City: Small,No,No,Yes,2041.0,76.7,66.48,88.07,78.44,61.36,75.23,0.47574718275355216,0.3936063936063936
37683383730173.0,Serra High,San Diego Unified,San Diego County,City: Large,No,No,Yes,1392.0,79.47,59.6,87.80,68.29,56.95,65.85,0.5150862068965517,0.44428772919605075
36739573630233.0,Serrano High,Snowline Joint Unified,San Bernardino County,Rural: Fringe,No,No,No,2130.0,81.62,49.26,85.27,66.67,47.79,65.12,0.6070422535211267,0.2899343544857768
33670580118885.0,Shadow Hills High,Desert Sands Unified,Riverside County,Rural: Fringe,No,No,No,1941.0,68.65,24.32,53.30,20.26,22.7,19.6,0.6651210716125708,0.615014436958614
